outcome,month,mmwr_week,age_group,vaccination_status,vaccinated_with_outcome,vaccinated_population,unvaccinated_with_outcome,unvaccinated_population,crude_vax_ir,crude_unvax_ir,crude_irr,age_adj_vax_ir,age_adj_unvax_ir,age_adj_irr,monthly_age_adj_vax_ir,monthly_age_adj_unvax_ir,monthly_age_adj_irr,monthly_age_adj_mb_irr,continuity_correction
case,23-Feb,202305,all_ages,vaccinated,"52,122","76,722,693","35,959","22,299,100.30",,,,67.08988319,183.6575544,2.737485082,60.78095,164.14681,2.70063,,1
case,23-Feb,202305,all_ages,vax with updated booster,"14,105","28,257,562","35,959","22,299,100.30",,,,45.76705443,183.6575544,4.012876876,43.67690,164.14681,3.75821,1.39160,1
case,23-Feb,202306,0.5-4,vaccinated,185,"396,633","3,864","5,478,098",46.64261421,70.53543036,1.512252938,,,,,,,,0
case,23-Feb,202306,0.5-4,vax with updated booster,7,"43,013","3,864","5,478,098",16.27414968,70.53543036,4.334200666,,,,,,,,0
case,23-Feb,202306,17-Dec,vaccinated,"2,693","6,576,864","3,379","4,132,587.65",40.94656663,81.76475095,1.996864638,,,,,,,,1
case,23-Feb,202306,17-Dec,vax with updated booster,269,"1,104,925","3,379","4,132,587.65",24.34554382,81.76475095,3.358509942,,,,,,,,1
case,23-Feb,202306,18-29,vaccinated,"7,657","15,387,329","8,187","7,564,094.45",49.76172278,108.2350314,2.175066001,,,,,,,,1
case,23-Feb,202306,18-29,vax with updated booster,898,"2,366,746","8,187","7,564,094.45",37.9423901,108.2350314,2.852615006,,,,,,,,1
case,23-Feb,202306,30-49,vaccinated,"15,178","26,264,794","11,639","8,611,771.10",57.78838395,135.1522221,2.338743755,,,,,,,,1
case,23-Feb,202306,30-49,vax with updated booster,"2,680","6,482,607","11,639","8,611,771.10",41.34139244,135.1522221,3.269174406,,,,,,,,1
case,23-Feb,202306,11-May,vaccinated,"1,238","3,836,209","3,397","9,151,625",32.27144298,37.11909087,1.150214786,,,,,,,,0
case,23-Feb,202306,11-May,vax with updated booster,119,"732,802","3,397","9,151,625",16.23903865,37.11909087,2.285793616,,,,,,,,0
case,23-Feb,202306,50-64,vaccinated,"12,927","19,368,644","7,024","4,144,526.30",66.74189479,169.4765455,2.5392828,,,,,,,,1
case,23-Feb,202306,50-64,vax with updated booster,"3,506","7,542,456","7,024","4,144,526.30",46.48353268,169.4765455,3.645948053,,,,,,,,1
case,23-Feb,202306,65-79,vaccinated,"8,923","11,936,024","4,615","1,340,906",74.75688722,344.1702849,4.603860563,,,,,,,,1
case,23-Feb,202306,65-79,vax with updated booster,"4,888","9,383,842","4,615","1,340,906",52.08953859,344.1702849,6.607282271,,,,,,,,1
case,23-Feb,202306,80+,vaccinated,"4,167","3,583,372","2,070","618,861.45",116.2871173,334.4852067,2.876373708,,,,,,,,1
case,23-Feb,202306,80+,vax with updated booster,"2,644","2,798,522","2,070","618,861.45",94.47844255,334.4852067,3.540333622,,,,,,,,1
case,23-Feb,202306,all_ages,vaccinated,"48,852","76,540,163","33,535","22,280,159.30",,,,62.62081558,171.4336294,2.737646066,60.78095,164.14681,2.70063,,1
case,23-Feb,202306,all_ages,vax with updated booster,"14,616","28,574,173","33,535","22,280,159.30",,,,45.38164084,171.4336294,3.777598744,43.67690,164.14681,3.75821,1.39160,1
case,23-Feb,202307,0.5-4,vaccinated,165,"397,536","3,123","5,470,631",41.50567496,57.08665052,1.375393861,,,,,,,,0
case,23-Feb,202307,0.5-4,vax with updated booster,4,"49,685","3,123","5,470,631",8.050719533,57.08665052,7.090875577,,,,,,,,0
case,23-Feb,202307,17-Dec,vaccinated,"1,864","6,567,951","2,075","4,130,408.65",28.38023609,50.23715995,1.770145949,,,,,,,,1
case,23-Feb,202307,17-Dec,vax with updated booster,214,"1,120,660","2,075","4,130,408.65",19.09588992,50.23715995,2.63078391,,,,,,,,1
case,23-Feb,202307,18-29,vaccinated,"6,567","15,373,974","6,363","7,558,186.45",42.71504557,84.18686205,1.97089482,,,,,,,,1
case,23-Feb,202307,18-29,vax with updated booster,729,"2,399,073","6,363","7,558,186.45",30.38673688,84.18686205,2.770513411,,,,,,,,1
case,23-Feb,202307,30-49,vaccinated,"12,351","26,229,211","8,932","8,604,672.10",47.08872104,103.8040717,2.204435997,,,,,,,,1
case,23-Feb,202307,30-49,vax with updated booster,"2,395","6,549,309","8,932","8,604,672.10",36.56874336,103.8040717,2.838601008,,,,,,,,1
case,23-Feb,202307,11-May,vaccinated,888,"3,828,320","2,189","9,148,243",23.19555314,23.92809198,1.031581003,,,,,,,,0
case,23-Feb,202307,11-May,vax with updated booster,103,"748,912","2,189","9,148,243",13.75328477,23.92809198,1.739809245,,,,,,,,0
case,23-Feb,202307,50-64,vaccinated,"10,575","19,321,731","5,566","4,141,989.30",54.73112114,134.3798739,2.455273547,,,,,,,,1
case,23-Feb,202307,50-64,vax with updated booster,"3,187","7,617,341","5,566","4,141,989.30",41.83874662,134.3798739,3.211852285,,,,,,,,1
case,23-Feb,202307,65-79,vaccinated,"7,894","11,896,173","3,859","1,340,814",66.35747479,287.8102406,4.337269336,,,,,,,,1
case,23-Feb,202307,65-79,vax with updated booster,"4,591","9,449,860","3,859","1,340,814",48.58273033,287.8102406,5.92412651,,,,,,,,1
case,23-Feb,202307,80+,vaccinated,"3,671","3,572,847","1,814","618,764.45",102.7471929,293.1648707,2.85326404,,,,,,,,1
case,23-Feb,202307,80+,vax with updated booster,"2,376","2,817,673","1,814","618,764.45",84.32490214,293.1648707,3.476610862,,,,,,,,1
case,23-Feb,202307,all_ages,vaccinated,"41,058","76,393,936","26,534","22,264,426.30",,,,52.60506658,137.3201209,2.610397244,60.78095,164.14681,2.70063,,1
case,23-Feb,202307,all_ages,vax with updated booster,"13,278","28,833,256","26,534","22,264,426.30",,,,39.95128383,137.3201209,3.437189188,43.67690,164.14681,3.75821,1.39160,1
